,id,studentID,task_id,query,score,content,time_stamp,target,SessionID,state,QueryOrder,QueryLength,session_end,QueryDwellTime,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HoverCount,CLICK_count,ScrollDist,OVER_count,SEARCH_END_count,GOTO_PAGE_count,ActionCount,segment_start_time,session_start_time,segment_first_click_time,segment_last_click_time,session_first_click_time,session_last_click_time,TimeFirstClick,TimeLastClick,ClickCount,TotalContent,AvgContent,SERPtime,QueryRelDocCount,QueryKeyDocCount,TaskRelDocCount,TaskKeyDocCount,QueryNDCG@3,QueryNDCG@5,QueryNDCG@10,TaskNDCG@3,TaskNDCG@5,TaskNDCG@10,query_DCG3,query_DCG5,query_DCG10,task_DCG3,task_DCG5,task_DCG10,QueryPrecision@3,QueryPrecision@5,QueryPrecision@10,TaskPrecision@3,TaskPrecision@5,TaskPrecision@10,Clicks@3,Clicks@5,Clicks@10,AvgClickRank,last_query,NewTerm,QuerySim,AveQueryRelScore,AveTaskRelScore,click_precision_query,click_precision_task,ClickDepth,Query_Cost-Benefit-1,Task_Cost-Benefit-1,Query_Cost-Benefit-2,Task_Cost-Benefit-2,Query_Cost-Benefit-3,Task_Cost-Benefit-3
1347,1514,2018000007,3, 死飞自行车价格,5,TIMESTAMP=1513931214192 USER=2018000007 TASK=3 QUERY= 死飞自行车价格 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,446,2,5,8,1,25.1,1,2,73,2,0,26,2,0,1,0,0,107,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,72.157,212.358,2,13.18,6.59,11.92,2,1,2,1,0.396641638,0.397835182,0.713368575,0.396641638,0.437293374,0.681711919,5.916508275,7.595390756,15.5349697,5.916508275,7.595390756,12.73105991,0.666666667,0.8,0.9,0.666666667,0.8,0.9,1,1,1,4, 死飞自行车价格区间,0,0.8,2,2,1,1,7,1,1,0.285714286,0.285714286,3.405714286,3.405714286
1350,1517,2018000007,4, 国际航班行李托运体积重量限制,5,TIMESTAMP=1513931465100 USER=2018000007 TASK=4 QUERY= 国际航班行李托运体积重量限制 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,448,2,1,15,0,77.019,1,1,56,1,1,14,1,0,0,0,0,75,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,80.323,256.761,1,54.19,54.19,22.829,1,1,1,1,0.731840728,0.610265045,0.838805109,0.731840728,0.659727686,0.845049004,10.91650828,12.59539076,20.33626354,10.91650828,12.59539076,19.18000424,1,1,1,1,1,1,0,0,0,0,,1,0,2,2,1,1,0,1,1,0,0,0,0
1351,1518,2018000007,4,国际航班手提行李能放多少液体,5,TIMESTAMP=1513931550872 USER=2018000007 TASK=4 QUERY=国际航班手提行李能放多少液体 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,448,3,2,14,0,80.335,1,2,50,2,1,10,1,0,0,0,0,67,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,80.323,256.761,1,53.209,53.209,27.126,1,1,1,1,1,0.887538505,0.978312048,0.731840728,0.693732673,0.867760075,14.91650828,18.31809699,24.30751763,10.91650828,14.31809699,22.79711027,1,1,1,1,1,1,0,1,0,5, 国际航班行李托运体积重量限制,0.318181818,0.318181818,3,2,1,1,5,1,1,0.2,0.2,5.4252,5.4252
1352,1519,2018000007,4,国际航班必须手提,1,TIMESTAMP=1513931583254 USER=2018000007 TASK=4 QUERY=国际航班必须手提 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,448,3,3,8,0,28.102,1,0,53,0,1,18,0,30,0,0,0,103,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,80.323,256.761,0,0,0,28.102,0,0,0,0,0.494931689,0.469143953,0.727767313,0.865920364,0.719368303,0.921218528,6.392789261,7.210318626,12.34598778,12.91650828,13.73403764,19.71344749,1,1,1,1,1,1,0,0,0,,国际航班手提行李能放多少液体,0.125,0.375,0,0,0,0,29,0,0,0,0,0,0
1354,1521,2018000007,4,国际航班什么东西必须手提,5,TIMESTAMP=1513931641538 USER=2018000007 TASK=4 QUERY=国际航班什么东西必须手提 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,448,3,4,12,1,51.563,1,2,74,2,0,14,1,0,1,0,0,95,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,80.323,256.761,1,31.917,31.917,19.646,1,0,1,0,0.562651065,0.663905319,0.804139148,0.731840728,0.720114794,0.850687166,8.392789261,11.53143547,16.86618126,10.91650828,12.50774325,17.84248905,1,1,1,1,1,1,0,1,0,5,国际航班必须手提,0.333333333,0.666666667,1,1,1,1,5,1,1,0.2,0.2,3.9292,3.9292
1265,1430,2018000007,7, 戒烟的好处,5,TIMESTAMP=1513925826364 USER=2018000007 TASK=7 QUERY= 戒烟的好处 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,423,3,1,6,0,106.402,1,4,107,4,1,30,4,38,0,0,0,189,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,120.105,555.164,4,82.629,20.65725,23.773,4,4,4,4,0.746215505,0.816583202,0.929244732,0.746215505,0.816583202,0.918404779,11.13092975,16.85363531,25.99588306,11.13092975,16.85363531,23.30919481,1,1,0.9,1,1,0.9,1,2,1,4,,1,0,3,2.75,1,1,8,1,1,0.5,0.5,11.8865,11.8865
1266,1431,2018000007,7, 戒烟的副作用,3,TIMESTAMP=1513925964710 USER=2018000007 TASK=7 QUERY= 戒烟的副作用 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=3,1.51E+12,0,423,3,2,7,0,123.596,1,3,186,3,1,42,3,66,0,0,0,305,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,120.105,555.164,3,84.765,28.255,38.831,2,2,2,2,0.640366253,0.845731438,0.875189995,0.511576142,0.587920021,0.814544693,7.630929754,10.76957596,11.74818131,7.630929754,10.76957596,15.48257027,0.666666667,0.8,0.7,0.666666667,0.8,0.7,0,1,1,4, 戒烟的好处,0.333333333,0.444444444,2,2,0.666666667,0.666666667,8,0.666666667,0.666666667,0.25,0.25,9.70775,9.70775
1269,1434,2018000007,7, 戒烟的危害,2,TIMESTAMP=1513926017459 USER=2018000007 TASK=7 QUERY= 戒烟的危害 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=2,1.51E+12,0,423,3,3,6,0,43.76,1,1,20,1,1,6,1,0,0,0,0,31,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,120.105,555.164,1,32.149,32.149,11.611,1,1,1,1,0.798880546,0.784743568,0.93355517,0.798880546,0.760462011,0.941111751,11.91650828,12.34718483,15.62682018,11.91650828,13.20853795,17.29208308,1,0.8,0.8,1,0.8,0.8,1,1,0,1, 戒烟的副作用,0.222222222,0.444444444,3,3,1,1,1,1,1,1,1,11.611,11.611
1272,1437,2018000007,7, 戒烟的方法,5,TIMESTAMP=1513926261423 USER=2018000007 TASK=7 QUERY= 戒烟的方法 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,423,3,4,6,1,185.442,1,7,231,7,0,76,7,42,1,0,0,372,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,120.105,555.164,7,149.035,21.29071429,36.407,5,5,5,5,0.731840728,0.674989091,0.865485246,0.731840728,0.674989091,0.865485246,10.91650828,13.93124418,21.25399816,10.91650828,13.93124418,21.25399816,1,0.8,0.9,1,0.8,0.9,3,4,3,4.714285714, 戒烟的危害,0.25,0.5,2.5,2.333333333,0.714285714,0.714285714,9,0.714285714,0.714285714,0.555555556,0.555555556,20.22611111,20.22611111
1311,1478,2018000007,8, 谷歌眼镜,5,TIMESTAMP=1513929423641 USER=2018000007 TASK=8 QUERY= 谷歌眼镜 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,439,1,1,5,0,71.439,1,1,44,1,1,8,1,0,0,0,0,57,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,76.358,170.002,1,58.895,58.895,12.544,1,1,1,1,0.612135869,0.719680286,0.879512405,0.612135869,0.719680286,0.879134312,9.130929754,14.85363531,21.50243275,9.130929754,14.85363531,20.24057324,1,1,0.8,1,1,0.8,0,1,0,4,,1,0,3,3,1,1,4,1,1,0.25,0.25,3.136,3.136
1313,1480,2018000007,8, 谷歌价格,1,TIMESTAMP=1513929443360 USER=2018000007 TASK=8 QUERY= 谷歌价格 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,439,2,2,5,0,14.303,1,0,37,0,1,8,0,0,0,0,0,47,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,76.358,170.002,0,0,0,14.303,0,0,0,0,0.807558881,0.743718726,0.838579564,0.377627397,0.383763025,0.605749462,8.392789261,9.553347682,12.21206407,4.5,4.886852807,7.71363645,1,0.8,0.8,0.666666667,0.6,0.5,0,0,0,, 谷歌眼镜,0.285714286,0.428571429,0,0,0,0,29,0,0,0,0,0,0
1314,1481,2018000007,8, 谷歌眼镜价格,5,TIMESTAMP=1513929488886 USER=2018000007 TASK=8 QUERY= 谷歌眼镜价格 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,439,3,3,7,0,34.61,1,2,57,2,1,20,1,0,0,0,0,84,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,76.358,170.002,1,13.531,13.531,21.079,1,0,1,0,1,0.874798557,0.972194047,0.865920364,0.777895641,0.943248759,14.91650828,18.05515448,27.19740223,12.91650828,16.05515448,25.19740223,1,1,1,1,1,1,1,1,0,3, 谷歌价格,0.285714286,0.714285714,1,1,1,1,3,1,1,0.333333333,0.333333333,7.026333333,7.026333333
1316,1483,2018000007,8, 谷歌眼镜使用方式,5,TIMESTAMP=1513929517285 USER=2018000007 TASK=8 QUERY= 谷歌眼镜使用方式 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,439,3,4,9,1,21.723,1,1,36,1,0,18,1,0,1,0,0,59,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,76.358,170.002,1,14.58,14.58,7.143,1,1,1,1,1,0.842092653,0.954922129,1,0.835423084,0.953144879,14.91650828,16.0770667,19.47834689,14.91650828,15.30336108,18.70464128,1,0.8,0.9,1,0.8,0.9,1,1,0,1, 谷歌眼镜价格,0.363636364,0.454545455,3,3,1,1,1,1,1,1,1,7.143,7.143
1320,1487,2018000007,10,港版iPhone6价格,1,TIMESTAMP=1513929839364 USER=2018000007 TASK=10 QUERY= 港版iPhone6价格 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,441,3,1,12,0,139.056,1,4,115,4,1,30,4,0,0,0,0,159,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,147.887,615.336,4,94.471,23.61775,44.585,3,2,3,2,0.185250472,0.438000509,0.608838711,0.205039254,0.507877385,0.596400465,2.392789261,6.392788586,8.886238895,2.130929754,6.130929078,7.19955064,0.666666667,0.8,0.833333333,0.666666667,0.8,0.833333333,3,3,0,1.5,,1,0,1.75,1.25,0.75,0.75,3,0.75,0.75,1,1,44.585,44.585
1324,1491,2018000007,10,香港买iphone6,5,TIMESTAMP=1513929985845 USER=2018000007 TASK=10 QUERY=香港买iphone6 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,441,3,2,10,0,126.782,1,4,98,4,1,24,4,0,0,0,0,136,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,147.887,615.336,4,99.982,24.9955,26.8,4,2,4,2,0.597761092,0.709291253,0.845034765,0.597761092,0.709291253,0.837443447,8.916508275,14.63921383,20.48729736,8.916508275,14.63921383,19.77488298,1,1,1,1,1,1,2,2,1,2.5,港版iPhone6价格,0.2,0.466666667,2,1.75,1,1,6,1,1,0.666666667,0.666666667,17.86666667,17.86666667
1328,1495,2018000007,10,iphone6报价,3,TIMESTAMP=1513930138909 USER=2018000007 TASK=10 QUERY=iphone6报价 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=3,1.51E+12,0,441,2,3,9,0,141.657,1,4,59,4,1,10,2,0,0,0,0,81,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,147.887,615.336,2,114.859,57.4295,26.798,2,2,2,2,0.830810337,0.877722134,0.950673259,1,1,1,12.39278926,18.11549482,22.94227846,10.39278926,12.84537736,14.91399892,1,1,1,1,1,1,1,1,0,0.5,香港买iphone6,0.166666667,0.583333333,2.5,2,1,1,1,1,1,2,2,53.596,53.596
1332,1499,2018000007,10,去香港买iphone交税么,5,TIMESTAMP=1513930257112 USER=2018000007 TASK=10 QUERY=去香港买iphone交税么 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,441,3,4,13,0,112.77,1,2,37,2,1,4,1,0,0,0,0,48,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,147.887,615.336,1,90.784,90.784,21.986,1,1,1,1,1,1,0.983199578,0.830810337,0.877722134,0.934430171,14.91650828,20.63921383,27.50528508,12.39278926,18.11549482,24.68053607,1,1,0.9,1,1,0.8,0,0,0,0,iphone6报价,0.4375,0.375,3,3,1,1,0,1,1,0,0,0,0
1333,1500,2018000007,10,港版iphone支持国内运营商么,5,TIMESTAMP=1513930306813 USER=2018000007 TASK=10 QUERY=港版iphone支持国内运营商么 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,441,3,5,16,1,36.273,1,2,63,2,0,18,2,0,1,0,0,89,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,147.887,615.336,2,17.073,8.5365,19.2,2,1,2,2,0.690318783,0.801484791,0.854372135,0.612898479,0.775456936,0.832195556,8.916508275,12.31809699,13.72005188,7.916508275,11.31809699,12.72005188,1,1,0.875,1,1,0.875,0,1,0,2.5,去香港买iphone交税么,0.380952381,0.380952381,2,2.5,1,1,5,1,1,0.4,0.4,7.68,7.68
1336,1503,2018000007,11, 清华大学游泳馆,1,TIMESTAMP=1513930436863 USER=2018000007 TASK=11 QUERY= 清华大学游泳馆 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,444,1,1,8,0,7.356,2,0,37,0,2,0,0,0,0,0,0,41,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,138.941,498.436,0,0,0,7.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,29,0,0,0,0,0,0
1337,1504,2018000007,11, 清华大学游泳馆,1,TIMESTAMP=1513930446878 USER=2018000007 TASK=11 QUERY= 清华大学游泳馆 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,444,1,2,8,0,7.356,2,0,37,0,2,0,0,0,0,0,0,41,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,138.941,498.436,0,0,0,7.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, 清华大学游泳馆,0,1,0,0,0,0,29,0,0,0,0,0,0
1339,1506,2018000007,11, 清华大学游泳馆开放时间,1,TIMESTAMP=1513930565384 USER=2018000007 TASK=11 QUERY= 清华大学游泳馆开放时间 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,444,3,3,12,0,88.016,2,3,242,3,1,64,3,70,0,0,1,389,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,138.941,498.436,3,20.665,6.888333333,67.351,2,1,2,1,0.530721274,0.476798307,0.701007365,0.530721274,0.476798307,0.701007365,7.916508275,8.73403764,13.09082476,7.916508275,8.73403764,13.09082476,0.666666667,0.8,0.6,0.666666667,0.8,0.6,1,1,0,1.5, 清华大学游泳馆,0.333333333,0.666666667,1,1.333333333,0.666666667,0.666666667,15,0.666666667,0.666666667,0.133333333,0.133333333,8.980133333,8.980133333
1340,1507,2018000007,11, 清华游泳馆,4,TIMESTAMP=1513930654188 USER=2018000007 TASK=11 QUERY= 清华游泳馆 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=4,1.51E+12,1,444,1,4,6,0,80.268,1,1,61,1,1,10,1,0,0,0,0,76,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,138.941,498.436,1,58.651,58.651,21.617,1,1,1,1,0.696730701,0.708756305,0.890120468,0.696730701,0.686198113,0.882759681,10.39278926,13.53143547,19.94568486,10.39278926,13.10075891,19.5150083,1,1,0.9,1,0.8,0.8,0,1,0,4, 清华大学游泳馆开放时间,0,0.5,3,3,1,1,4,1,1,0.25,0.25,5.40425,5.40425
1341,1508,2018000007,11,清华陈明游泳馆,5,TIMESTAMP=1513930924879 USER=2018000007 TASK=11 QUERY=清华陈明游泳馆 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,444,2,5,7,1,259.999,1,2,131,2,0,64,2,38,1,0,0,241,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,138.941,498.436,2,229.894,114.947,30.105,1,1,1,1,0.428571429,0.440945037,0.734459141,1,0.741470155,0.951564513,6.392789261,9.100758911,16.90967333,14.91650828,15.30336108,21.90815552,1,0.8,0.8,1,0.8,0.8,1,2,0,4, 清华游泳馆,0.25,0.625,3,3,0.5,0.5,5,0.5,0.5,0.2,0.2,6.021,6.021
1299,1466,2018000007,12, 中国第一艘航母辽宁号,3,TIMESTAMP=1513928752299 USER=2018000007 TASK=12 QUERY= 中国第一艘航母辽宁号 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=3,1.51E+12,0,437,1,1,11,0,183.773,1,2,194,2,1,56,2,63,0,0,0,321,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,193.029,696.604,2,133.093,66.5465,50.68,1,1,1,1,0.865920364,0.771892007,0.954231734,0.463681456,0.520183682,0.768576884,12.91650828,15.93124418,22.57161693,6.916508275,9.931244182,15.99348728,1,0.8,0.8,1,0.8,0.8,1,2,0,4,,1,0,3,3,0.5,0.5,5,0.5,0.5,0.2,0.2,10.136,10.136
1303,1470,2018000007,12,辽宁号,5,TIMESTAMP=1513928936617 USER=2018000007 TASK=12 QUERY=辽宁号 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,437,1,2,3,0,177.627,1,1,73,1,1,20,1,0,0,0,0,98,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,193.029,696.604,1,161.887,161.887,15.74,0,0,0,0,0.673543918,0.766368492,0.892219441,0.673543918,0.766368492,0.887421721,7,8.59123498,10.89874957,7,8.59123498,10.26438624,0.333333333,0.6,0.8,0.333333333,0.6,0.6,1,1,0,2, 中国第一艘航母辽宁号,0,0.272727273,0,0,0,0,2,0,0,0,0,0,0
1305,1472,2018000007,12,辽宁号型号,1,TIMESTAMP=1513928984038 USER=2018000007 TASK=12 QUERY=辽宁号型号 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,437,3,3,5,0,36.599,1,1,70,1,1,26,0,42,0,0,0,142,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,193.029,696.604,0,2.967,0,33.632,0,0,0,0,0.397480373,0.441420024,0.713114919,0.397480373,0.403002155,0.695431591,4.130929754,4.948459119,8.92559878,4.130929754,4.517782561,8.494922222,1,1,0.9,1,0.8,0.8,0,0,0,,辽宁号,0.25,0.75,0,0,0,0,29,0,0,0,0,0,0
1308,1475,2018000007,12,辽宁号基本信息,5,TIMESTAMP=1513929197260 USER=2018000007 TASK=12 QUERY=辽宁号基本信息 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,437,2,4,7,0,202.152,1,1,61,1,1,20,1,26,0,0,0,112,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,193.029,696.604,1,181.642,181.642,20.51,1,1,1,1,0.511576142,0.848710014,0.877269452,0.590788903,0.796890558,0.876553055,7.630929754,13.35363531,14.94873553,7.630929754,11.63092908,13.93844367,0.666666667,0.8,0.9,0.666666667,0.8,0.9,1,1,0,3,辽宁号型号,0.5,0.375,3,3,1,1,3,1,1,0.333333333,0.333333333,6.836666667,6.836666667
1309,1476,2018000007,12,辽宁号战略作用,5,TIMESTAMP=1513929255874 USER=2018000007 TASK=12 QUERY=辽宁号战略作用 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,437,3,5,7,0,52.955,1,2,53,2,1,12,1,0,0,0,0,72,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,193.029,696.604,1,42.112,42.112,10.843,1,1,1,1,0.807558881,0.844301966,0.853267352,0.615117761,0.688603932,0.754420246,8.392789261,10.84537736,11.81807942,6.392789261,8.845377357,10.44900917,1,1,0.8,1,1,0.8,0,0,0,0,辽宁号基本信息,0.363636364,0.272727273,3,3,1,1,0,1,1,0,0,0,0
1310,1477,2018000007,12,辽宁号优势劣势,1,TIMESTAMP=1513929271545 USER=2018000007 TASK=12 QUERY=辽宁号优势劣势 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,437,3,6,7,1,10.518,1,0,67,0,0,16,0,34,1,0,0,119,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,193.029,696.604,0,0,0,10.518,0,0,0,0,0.348391369,0.41733963,0.641047554,0.301679181,0.460287216,0.656698947,4.5,6.09123498,9.58468529,4.5,7.638646209,11.13209652,0.666666667,0.8,0.6,0.666666667,0.8,0.6,0,0,0,,辽宁号战略作用,0.3,0.3,0,0,0,0,29,0,0,0,0,0,0
1302,1469,2018000008,1,破冰游戏　公司 ,5,TIMESTAMP=1513930066789 USER=2018000008 TASK=1 QUERY=破冰游戏　公司 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,435,1,1,8,1,257.397,1,5,118,5,0,36,3,81,1,0,0,250,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,264.069,264.069,3,237.921,79.307,19.476,3,3,3,3,0.615117761,0.628371711,0.824574256,0.494931689,0.52518844,0.773787861,6.392789261,8.071671742,14.06109238,6.392789261,8.071671742,14.68201134,1,1,1,1,1,1,2,2,0,1,,1,0,2.666666667,2.666666667,1,1,2,1,1,1.5,1.5,29.214,29.214
1288,1455,2018000008,2, 北京周边　旅游,4,TIMESTAMP=1513928733316 USER=2018000008 TASK=2 QUERY= 北京周边　旅游 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=4,1.51E+12,1,429,1,1,8,0,117.048,1,2,128,2,1,26,2,94,0,0,0,256,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,121.59,210.133,2,88.918,44.459,28.13,2,2,2,1,0.497201365,0.600563435,0.808565823,0.470786921,0.615593061,0.788568729,7.416508275,10.43124418,15.97174852,4.892789261,7.907525167,11.48376642,0.666666667,0.6,0.8,0.666666667,0.6,0.8,1,1,0,0.5,,1,0,2.5,2,1,1,1,1,1,2,2,56.26,56.26
1289,1456,2018000008,2, 北京周边　旅游　蚂蜂窝,5,TIMESTAMP=1513928821859 USER=2018000008 TASK=2 QUERY= 北京周边　旅游　蚂蜂窝 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=5,1.51E+12,1,429,1,2,12,1,80.687,1,3,108,3,0,32,2,57,1,0,0,207,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,121.59,210.133,2,68.439,34.2195,12.248,2,2,2,2,0.922579696,0.92548007,0.970007858,0.865656572,0.952190141,0.958650015,11.91650828,13.50774325,15.70490347,8.130929754,9.722164733,11.31726495,1,1,1,1,1,1,0,1,0,2, 北京周边　旅游,0.272727273,0.727272727,2.5,2.5,1,1,4,1,1,0.5,0.5,6.124,6.124
1267,1432,2018000008,3, 死飞自行车　清华,1,TIMESTAMP=1513927172197 USER=2018000008 TASK=3 QUERY= 死飞自行车　清华 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,422,2,1,9,0,14.389,1,0,90,0,1,18,0,68,0,0,0,178,1.51E+12,1.51E+12,,,1.51E+12,1.51E+12,144.759,285.142,0,0,0,14.389,0,0,0,0,0.394809365,0.590680727,0.730071867,0,0.264068123,0.46845052,1.630929754,2.922959428,3.872787634,0,1.292029674,2.292029674,0.666666667,0.6,0.666666667,0,0.2,0.222222222,0,0,0,,,1,0,0,0,0,0,29,0,0,0,0,0,0
1268,1433,2018000008,3, 死飞自行车　清华大学,2,TIMESTAMP=1513927202917 USER=2018000008 TASK=3 QUERY= 死飞自行车　清华大学 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=2,1.51E+12,0,422,2,2,11,0,140.425,4,2,340,2,1,94,2,262,0,0,2,709,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,144.759,285.142,1,18.317,18.317,122.108,1,0,1,0,0.185432798,0.292662821,0.651831241,0,0.131640487,0.515905797,1,1.817529365,4.703173611,0,0.817529365,3.387708735,0.333333333,0.6,0.8,0,0.4,0.6,1,1,0,3, 死飞自行车　清华,0.181818182,0.818181818,1,1,1,1,3,1,1,0.333333333,0.333333333,40.70266667,40.70266667
1270,1435,2018000008,3, 死飞自行车　五道口,1,TIMESTAMP=1513927238085 USER=2018000008 TASK=3 QUERY= 死飞自行车　五道口 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=1,1.51E+12,0,422,2,3,10,0,27.907,1,2,129,2,1,26,2,0,0,0,0,163,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,144.759,285.142,2,9.902,4.951,18.005,1,1,1,1,0.395144266,0.63916658,0.63916658,0.173765343,0.493396539,0.493396539,2.130929754,3.722164733,3.722164733,0.630929754,1.791488175,1.791488175,0.666666667,0.8,0.8,0.333333333,0.4,0.4,0,1,0,2, 死飞自行车　清华大学,0.214285714,0.5,1,1,0.5,0.5,4,0.5,0.5,0.25,0.25,4.50125,4.50125
1271,1436,2018000008,3, 死飞自行车,4,TIMESTAMP=1513927343300 USER=2018000008 TASK=3 QUERY= 死飞自行车 ACTION=QUERY_SATISFACTION_ANNOTATION INFO: score=4,1.51E+12,1,422,1,4,6,1,87.983,1,5,138,5,0,22,2,77,1,0,0,251,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1.51E+12,144.759,285.142,2,66.031,33.0155,21.952,2,1,2,1,0.530721274,0.547394237,0.710926022,0.612898479,0.635941001,0.711229155,7.916508275,9.507743255,12.83835489,7.916508275,8.73403764,10.2584693,0.666666667,0.8,0.7,0.666666667,0.8,0.7,1,2,0,3, 死飞自行车　五道口,0,0.6,2,2,1,1,5,1,1,0.4,0.4,8.7808,8.7808
